Date,Product,Region,Price,Promo,Inventory,Sales
2022-11-01,P001,South,51.21,0,901,45
2022-11-01,P002,Central,53.64,0,260,32
2022-11-01,P003,East,52.57,0,164,56
2022-11-01,P004,Central,51.32,0,613,47
2022-11-01,P005,South,56.01,0,856,47
2022-11-01,P006,West,55.41,0,722,53
2022-11-01,P007,East,56.15,0,467,42
2022-11-01,P008,South,57.73,0,904,30
2022-11-01,P009,South,61.32,0,566,55
2022-11-01,P010,North,58.84,0,823,44
2022-11-02,P001,East,49.52,0,703,56
2022-11-02,P002,North,45.84,1,262,82
2022-11-02,P003,South,53.96,0,118,47
2022-11-02,P004,East,54.87,0,60,67
2022-11-02,P005,Central,54.38,0,263,46
2022-11-02,P006,East,56.52,0,745,61
2022-11-02,P007,East,57.0,0,409,63
2022-11-02,P008,East,59.56,0,482,55
2022-11-02,P009,Central,58.12,0,751,51
2022-11-02,P010,North,61.55,0,138,54
2022-11-03,P001,East,48.92,0,301,42
2022-11-03,P002,North,53.3,0,297,34
2022-11-03,P003,Central,50.53,0,367,35
2022-11-03,P004,East,53.52,0,60,43
2022-11-03,P005,South,55.96,0,78,54
2022-11-03,P006,Central,54.74,0,628,45
2022-11-03,P007,East,57.2,0,791,58
2022-11-03,P008,Central,60.33,0,350,53
2022-11-03,P009,South,53.64,1,486,81
2022-11-03,P010,North,59.92,0,55,54
2022-11-04,P001,East,52.56,0,977,43
2022-11-04,P002,West,51.17,0,749,46
2022-11-04,P003,Central,51.56,0,505,47
2022-11-04,P004,North,52.05,0,808,28
2022-11-04,P005,Central,54.66,0,425,45
2022-11-04,P006,Central,55.26,0,606,37
2022-11-04,P007,North,54.34,0,496,38
2022-11-04,P008,North,60.19,0,730,43
2022-11-04,P009,West,59.04,0,299,59
2022-11-04,P010,North,51.77,1,241,59
2022-11-05,P001,South,53.53,0,432,32
2022-11-05,P002,South,50.0,0,90,36
2022-11-05,P003,South,51.94,0,814,39
2022-11-05,P004,North,51.37,0,587,39
2022-11-05,P005,West,52.3,0,951,43
2022-11-05,P006,South,57.69,0,243,37
2022-11-05,P007,East,55.37,0,226,36
2022-11-05,P008,Central,55.51,0,733,49
2022-11-05,P009,South,56.91,0,828,51
2022-11-05,P010,North,58.48,0,821,48
2022-11-06,P001,East,50.29,0,280,42
2022-11-06,P002,East,45.96,1,454,52
2022-11-06,P003,North,54.2,0,432,34
2022-11-06,P004,South,51.99,0,679,47
2022-11-06,P005,Central,55.8,0,823,39
2022-11-06,P006,Central,57.53,0,493,39
2022-11-06,P007,Central,49.08,1,136,61
2022-11-06,P008,North,57.38,0,525,33
2022-11-06,P009,West,59.21,0,384,57
2022-11-06,P010,East,59.32,0,942,39
2022-11-07,P001,Central,53.16,0,669,33
2022-11-07,P002,South,49.87,0,551,36
2022-11-07,P003,West,53.62,0,114,44
2022-11-07,P004,West,54.51,0,283,50
2022-11-07,P005,West,54.03,0,295,40
2022-11-07,P006,West,55.08,0,742,44
2022-11-07,P007,East,57.56,0,735,41
2022-11-07,P008,South,59.09,0,244,38
2022-11-07,P009,West,59.31,0,259,52
2022-11-07,P010,South,61.34,0,348,40
2022-11-08,P001,South,52.48,0,900,38
2022-11-08,P002,East,51.44,0,784,59
2022-11-08,P003,West,52.78,0,399,54
2022-11-08,P004,West,53.33,0,613,56
2022-11-08,P005,East,47.96,1,310,85
2022-11-08,P006,Central,54.75,0,631,47
2022-11-08,P007,East,54.44,0,487,45
2022-11-08,P008,North,57.34,0,172,46
2022-11-08,P009,South,58.18,0,870,55
2022-11-08,P010,North,60.29,0,324,54
2022-11-09,P001,South,53.17,0,753,45
2022-11-09,P002,Central,49.98,0,689,49
2022-11-09,P003,West,51.63,0,275,42
2022-11-09,P004,West,53.21,0,292,43
2022-11-09,P005,South,49.92,1,830,80
2022-11-09,P006,East,56.65,0,214,65
2022-11-09,P007,North,57.65,0,326,54
2022-11-09,P008,South,56.38,0,520,49
2022-11-09,P009,Central,57.07,0,275,54
2022-11-09,P010,West,62.17,0,919,56
2022-11-10,P001,East,49.63,0,917,54
2022-11-10,P002,East,54.02,0,921,51
2022-11-10,P003,Central,50.47,0,833,44
2022-11-10,P004,East,56.03,0,400,62
2022-11-10,P005,West,49.54,1,447,80
2022-11-10,P006,West,53.63,0,907,40
2022-11-10,P007,East,56.45,0,273,47
2022-11-10,P008,South,60.31,0,438,58
2022-11-10,P009,Central,61.72,0,752,57
2022-11-10,P010,North,61.8,0,448,50
2022-11-11,P001,Central,50.39,0,552,35
2022-11-11,P002,East,50.73,0,284,44
2022-11-11,P003,West,55.63,0,540,45
2022-11-11,P004,Central,54.54,0,879,47
2022-11-11,P005,South,57.64,0,423,49
2022-11-11,P006,South,57.09,0,101,46
2022-11-11,P007,West,59.46,0,513,48
2022-11-11,P008,East,60.41,0,284,50
2022-11-11,P009,East,59.12,0,287,54
2022-11-11,P010,Central,61.71,0,937,41
2022-11-12,P001,South,50.85,0,483,42
2022-11-12,P002,South,49.8,0,841,37
2022-11-12,P003,North,54.5,0,596,45
2022-11-12,P004,West,52.12,0,241,46
2022-11-12,P005,South,54.04,0,225,43
2022-11-12,P006,North,58.21,0,453,35
2022-11-12,P007,South,56.82,0,916,52
2022-11-12,P008,West,56.72,0,301,54
2022-11-12,P009,East,56.7,0,304,50
2022-11-12,P010,North,59.26,0,50,54
2022-11-13,P001,West,52.52,0,743,40
2022-11-13,P002,East,51.83,0,712,33
2022-11-13,P003,Central,53.56,0,785,45
2022-11-13,P004,West,53.5,0,565,36
2022-11-13,P005,East,52.45,0,125,38
2022-11-13,P006,West,58.26,0,441,40
2022-11-13,P007,East,54.29,0,548,45
2022-11-13,P008,East,59.45,0,510,46
2022-11-13,P009,Central,60.47,0,714,48
2022-11-13,P010,South,52.53,1,499,60
2022-11-14,P001,West,50.83,0,526,40
2022-11-14,P002,South,49.67,0,199,47
2022-11-14,P003,North,50.63,0,526,57
2022-11-14,P004,East,52.89,0,890,38
2022-11-14,P005,Central,52.47,0,939,48
2022-11-14,P006,West,58.36,0,219,45
2022-11-14,P007,North,54.98,0,778,46
2022-11-14,P008,Central,58.12,0,74,48
2022-11-14,P009,East,60.76,0,521,46
2022-11-14,P010,West,60.1,0,176,56
2022-11-15,P001,East,50.66,0,576,59
2022-11-15,P002,Central,54.59,0,207,50
2022-11-15,P003,East,54.14,0,799,48
2022-11-15,P004,South,52.36,0,681,44
2022-11-15,P005,East,53.46,0,95,44
2022-11-15,P006,South,54.28,0,868,69
2022-11-15,P007,South,57.39,0,988,58
2022-11-15,P008,South,56.64,0,544,77
2022-11-15,P009,North,61.45,0,219,63
2022-11-15,P010,North,61.87,0,400,51
2022-11-16,P001,Central,50.35,0,530,53
2022-11-16,P002,Central,54.09,0,809,47
2022-11-16,P003,West,52.08,0,209,42
2022-11-16,P004,Central,52.81,0,658,38
2022-11-16,P005,South,52.37,0,544,49
2022-11-16,P006,West,57.26,0,464,71
2022-11-16,P007,North,55.86,0,933,53
2022-11-16,P008,Central,59.64,0,951,70
2022-11-16,P009,South,56.95,0,150,52
2022-11-16,P010,East,59.52,0,389,47
2022-11-17,P001,West,49.28,0,542,55
2022-11-17,P002,West,49.7,0,465,43
2022-11-17,P003,East,52.86,0,81,44
2022-11-17,P004,West,56.05,0,553,54
2022-11-17,P005,East,54.48,0,919,50
2022-11-17,P006,South,56.55,0,657,56
2022-11-17,P007,East,54.72,0,134,51
2022-11-17,P008,Central,60.3,0,862,51
2022-11-17,P009,South,56.06,0,231,59
2022-11-17,P010,West,62.51,0,766,55
2022-11-18,P001,West,48.9,0,219,46
2022-11-18,P002,North,49.83,0,90,39
2022-11-18,P003,Central,49.72,1,858,70
2022-11-18,P004,East,54.5,0,680,50
2022-11-18,P005,Central,55.62,0,191,54
2022-11-18,P006,West,57.55,0,577,50
2022-11-18,P007,North,55.43,0,340,60
2022-11-18,P008,South,59.8,0,417,50
2022-11-18,P009,Central,59.91,0,884,38
2022-11-18,P010,South,62.08,0,732,57
2022-11-19,P001,West,50.8,0,770,41
2022-11-19,P002,Central,50.17,0,509,42
2022-11-19,P003,South,50.74,0,838,38
2022-11-19,P004,South,53.65,0,175,47
2022-11-19,P005,Central,53.91,0,776,44
2022-11-19,P006,North,55.39,0,403,51
2022-11-19,P007,North,53.05,1,872,66
2022-11-19,P008,East,60.71,0,852,49
2022-11-19,P009,West,60.86,0,813,53
2022-11-19,P010,West,61.51,0,938,45
2022-11-20,P001,South,47.2,1,306,52
2022-11-20,P002,West,54.0,0,295,45
2022-11-20,P003,Central,55.42,0,979,43
2022-11-20,P004,North,54.71,0,778,47
2022-11-20,P005,West,54.3,0,52,53
2022-11-20,P006,Central,54.03,0,746,51
2022-11-20,P007,Central,56.38,0,591,55
2022-11-20,P008,Central,59.56,0,798,46
2022-11-20,P009,North,60.29,0,610,41
2022-11-20,P010,East,53.1,1,467,107
2022-11-21,P001,Central,52.49,0,535,47
2022-11-21,P002,East,52.57,0,286,39
2022-11-21,P003,West,51.53,0,321,43
2022-11-21,P004,North,54.91,0,643,56
2022-11-21,P005,West,52.27,0,284,65
2022-11-21,P006,East,53.21,0,98,53
2022-11-21,P007,North,55.71,0,883,64
2022-11-21,P008,North,60.63,0,863,39
2022-11-21,P009,West,59.96,0,558,56
2022-11-21,P010,Central,57.7,0,290,51
2022-11-22,P001,East,50.13,0,608,47
2022-11-22,P002,East,52.76,0,541,48
2022-11-22,P003,North,55.28,0,798,49
2022-11-22,P004,West,56.19,0,258,62
2022-11-22,P005,South,56.46,0,345,48
2022-11-22,P006,Central,53.63,0,209,62
2022-11-22,P007,North,54.17,0,295,66
2022-11-22,P008,West,55.76,0,512,60
2022-11-22,P009,West,60.57,0,848,45
2022-11-22,P010,East,58.67,0,135,54
2022-11-23,P001,West,50.25,0,447,52
2022-11-23,P002,West,54.14,0,685,41
2022-11-23,P003,North,51.21,0,400,58
2022-11-23,P004,Central,56.65,0,825,64
2022-11-23,P005,West,51.25,1,861,79
2022-11-23,P006,Central,55.45,0,221,50
2022-11-23,P007,South,56.91,0,650,54
2022-11-23,P008,South,60.52,0,849,52
2022-11-23,P009,East,58.75,0,379,53
2022-11-23,P010,North,52.32,1,634,79
2022-11-24,P001,West,46.66,1,431,63
2022-11-24,P002,North,53.88,0,137,41
2022-11-24,P003,South,53.5,0,624,49
2022-11-24,P004,East,56.68,0,793,39
2022-11-24,P005,West,56.71,0,855,53
2022-11-24,P006,West,55.58,0,89,45
2022-11-24,P007,North,55.86,0,190,47
2022-11-24,P008,South,60.03,0,126,39
2022-11-24,P009,Central,58.99,0,806,53
2022-11-24,P010,West,61.27,0,940,56
2022-11-25,P001,South,51.52,0,922,45
2022-11-25,P002,West,51.06,0,176,45
2022-11-25,P003,South,53.44,0,130,45
2022-11-25,P004,Central,56.23,0,131,51
2022-11-25,P005,Central,57.04,0,609,43
2022-11-25,P006,West,55.46,0,91,55
2022-11-25,P007,West,56.54,0,723,42
2022-11-25,P008,South,60.6,0,652,59
2022-11-25,P009,North,58.86,0,530,52
2022-11-25,P010,North,60.55,0,624,43
2022-11-26,P001,South,49.31,0,714,49
2022-11-26,P002,North,49.49,0,273,36
2022-11-26,P003,South,55.42,0,934,40
2022-11-26,P004,East,48.71,1,329,58
2022-11-26,P005,Central,56.52,0,242,39
2022-11-26,P006,East,56.93,0,247,45
2022-11-26,P007,Central,54.93,0,654,37
2022-11-26,P008,West,60.07,0,177,51
2022-11-26,P009,East,59.62,0,51,54
2022-11-26,P010,South,61.15,0,640,46
2022-11-27,P001,South,51.41,0,737,41
2022-11-27,P002,South,53.27,0,798,52
2022-11-27,P003,North,51.05,0,273,42
2022-11-27,P004,North,55.17,0,899,47
2022-11-27,P005,North,54.13,0,507,51
2022-11-27,P006,North,55.02,0,470,54
2022-11-27,P007,East,58.03,0,504,39
2022-11-27,P008,South,57.15,0,940,35
2022-11-27,P009,South,61.65,0,497,48
2022-11-27,P010,East,61.69,0,903,49
2022-11-28,P001,North,51.12,0,258,33
2022-11-28,P002,South,50.32,0,837,53
2022-11-28,P003,North,54.39,0,116,41
2022-11-28,P004,South,55.02,0,332,44
2022-11-28,P005,East,53.73,0,541,52
2022-11-28,P006,North,56.81,0,443,65
2022-11-28,P007,South,57.29,0,707,54
2022-11-28,P008,West,59.1,0,328,50
2022-11-28,P009,Central,60.45,0,70,70
2022-11-28,P010,North,58.7,0,879,61
2022-11-29,P001,South,51.86,0,619,55
2022-11-29,P002,Central,52.66,0,591,42
2022-11-29,P003,North,50.45,0,836,47
2022-11-29,P004,Central,53.9,0,241,42
2022-11-29,P005,North,56.21,0,485,52
2022-11-29,P006,Central,55.45,0,912,68
2022-11-29,P007,Central,56.18,0,439,49
2022-11-29,P008,South,60.08,0,415,56
2022-11-29,P009,East,59.19,0,554,59
2022-11-29,P010,North,57.62,0,967,79
2022-11-30,P001,South,52.87,0,259,41
2022-11-30,P002,North,54.55,0,611,53
2022-11-30,P003,East,51.52,0,269,52
2022-11-30,P004,West,49.03,1,173,85
2022-11-30,P005,West,57.14,0,964,56
2022-11-30,P006,South,53.72,0,306,62
2022-11-30,P007,Central,57.74,0,829,56
2022-11-30,P008,West,58.91,0,762,66
2022-11-30,P009,North,58.94,0,271,63
2022-11-30,P010,North,60.5,0,997,41
2022-12-01,P001,Central,50.63,0,407,58
2022-12-01,P002,Central,49.54,0,149,43
2022-12-01,P003,Central,46.63,1,226,78
2022-12-01,P004,North,52.36,0,264,45
2022-12-01,P005,South,54.78,0,727,41
2022-12-01,P006,North,58.31,0,259,56
2022-12-01,P007,West,59.17,0,356,57
2022-12-01,P008,North,56.02,0,437,47
2022-12-01,P009,North,56.26,0,229,48
2022-12-01,P010,North,57.95,0,124,40
2022-12-02,P001,South,50.67,0,766,46
2022-12-02,P002,Central,54.0,0,593,40
2022-12-02,P003,Central,55.21,0,387,48
2022-12-02,P004,Central,54.36,0,509,44
2022-12-02,P005,East,56.85,0,505,46
2022-12-02,P006,South,57.67,0,905,53
2022-12-02,P007,North,55.83,0,841,32
2022-12-02,P008,Central,59.13,0,972,46
2022-12-02,P009,North,60.18,0,927,57
2022-12-02,P010,Central,61.9,0,104,57
2022-12-03,P001,Central,52.92,0,868,51
2022-12-03,P002,Central,52.23,0,125,52
2022-12-03,P003,South,50.79,0,587,38
2022-12-03,P004,West,55.77,0,95,43
2022-12-03,P005,East,56.86,0,193,46
2022-12-03,P006,North,56.7,0,123,41
2022-12-03,P007,East,57.27,0,805,47
2022-12-03,P008,West,57.06,0,83,39
2022-12-03,P009,North,60.62,0,757,61
2022-12-03,P010,North,57.99,0,810,51
2022-12-04,P001,Central,51.96,0,542,45
2022-12-04,P002,Central,49.7,0,695,42
2022-12-04,P003,Central,46.03,1,411,60
2022-12-04,P004,Central,55.36,0,317,54
2022-12-04,P005,South,56.72,0,664,41
2022-12-04,P006,West,58.3,0,128,39
2022-12-04,P007,South,58.5,0,563,46
2022-12-04,P008,East,58.04,0,528,47
2022-12-04,P009,North,50.7,1,727,73
2022-12-04,P010,West,57.53,0,791,56
2022-12-05,P001,Central,49.21,0,436,41
2022-12-05,P002,South,52.06,0,379,45
2022-12-05,P003,West,52.29,0,891,52
2022-12-05,P004,North,51.51,0,531,57
2022-12-05,P005,North,53.57,0,666,56
2022-12-05,P006,Central,58.79,0,840,43
2022-12-05,P007,Central,59.58,0,926,56
2022-12-05,P008,North,59.75,0,1000,50
2022-12-05,P009,North,57.54,0,591,61
2022-12-05,P010,Central,58.57,0,800,62
2022-12-06,P001,West,51.73,0,610,58
2022-12-06,P002,South,51.37,0,832,48
2022-12-06,P003,South,50.69,0,324,52
2022-12-06,P004,South,54.64,0,352,65
2022-12-06,P005,South,55.8,0,732,53
2022-12-06,P006,South,52.31,1,824,70
2022-12-06,P007,South,58.28,0,591,52
2022-12-06,P008,West,60.17,0,891,59
2022-12-06,P009,East,61.85,0,449,70
2022-12-06,P010,West,62.2,0,93,77
2022-12-07,P001,South,49.62,0,741,44
2022-12-07,P002,South,54.39,0,983,59
2022-12-07,P003,North,52.84,0,365,47
2022-12-07,P004,West,56.48,0,593,58
2022-12-07,P005,Central,52.37,0,281,54
2022-12-07,P006,Central,56.1,0,900,48
2022-12-07,P007,West,59.69,0,526,47
2022-12-07,P008,West,53.18,1,108,74
2022-12-07,P009,West,61.46,0,263,75
2022-12-07,P010,South,58.55,0,372,57
2022-12-08,P001,North,49.58,0,194,50
2022-12-08,P002,Central,51.83,0,949,47
2022-12-08,P003,North,53.56,0,253,51
2022-12-08,P004,South,52.03,0,709,55
2022-12-08,P005,West,52.47,0,466,60
2022-12-08,P006,North,56.63,0,567,43
2022-12-08,P007,East,56.02,0,448,72
2022-12-08,P008,East,59.28,0,587,67
2022-12-08,P009,North,51.43,1,890,108
2022-12-08,P010,Central,61.67,0,164,60
2022-12-09,P001,Central,51.5,0,996,55
2022-12-09,P002,West,53.05,0,320,46
2022-12-09,P003,West,53.51,0,792,60
2022-12-09,P004,Central,53.42,0,674,39
2022-12-09,P005,West,52.57,0,368,38
2022-12-09,P006,Central,56.42,0,161,41
2022-12-09,P007,Central,55.47,0,592,36
2022-12-09,P008,Central,60.88,0,249,53
2022-12-09,P009,South,56.98,0,270,44
2022-12-09,P010,North,58.65,0,395,47
2022-12-10,P001,East,49.75,0,87,38
2022-12-10,P002,West,52.19,0,815,31
2022-12-10,P003,North,53.69,0,846,45
2022-12-10,P004,East,56.52,0,811,40
2022-12-10,P005,North,52.78,0,814,54
2022-12-10,P006,North,58.49,0,945,55
2022-12-10,P007,North,55.31,0,449,39
2022-12-10,P008,North,59.07,0,124,54
2022-12-10,P009,West,57.31,0,229,50
2022-12-10,P010,West,61.9,0,571,44
2022-12-11,P001,Central,51.37,0,547,38
2022-12-11,P002,Central,50.14,0,265,39
2022-12-11,P003,Central,51.89,0,91,49
2022-12-11,P004,Central,48.74,1,508,75
2022-12-11,P005,South,53.56,0,933,42
2022-12-11,P006,Central,53.46,0,289,40
2022-12-11,P007,West,54.86,0,154,44
2022-12-11,P008,North,55.38,0,427,42
2022-12-11,P009,Central,56.43,0,346,49
2022-12-11,P010,North,59.72,0,311,56
2022-12-12,P001,Central,50.5,0,662,45
2022-12-12,P002,East,52.38,0,434,38
2022-12-12,P003,West,53.75,0,827,39
2022-12-12,P004,East,54.12,0,198,43
2022-12-12,P005,Central,55.44,0,702,57
2022-12-12,P006,West,54.85,0,840,50
2022-12-12,P007,Central,57.4,0,861,58
2022-12-12,P008,South,55.73,0,909,53
2022-12-12,P009,South,56.88,0,490,46
2022-12-12,P010,North,61.2,0,621,62
2022-12-13,P001,East,51.72,0,518,53
2022-12-13,P002,North,50.3,0,271,31
2022-12-13,P003,West,55.62,0,283,48
2022-12-13,P004,Central,54.81,0,970,53
2022-12-13,P005,Central,57.18,0,825,71
2022-12-13,P006,West,58.22,0,467,58
2022-12-13,P007,North,59.29,0,629,51
2022-12-13,P008,Central,59.65,0,465,53
2022-12-13,P009,Central,59.26,0,200,53
2022-12-13,P010,Central,59.27,0,466,63
2022-12-14,P001,North,49.55,0,625,44
2022-12-14,P002,South,53.6,0,371,54
2022-12-14,P003,Central,55.25,0,173,54
2022-12-14,P004,West,52.1,0,651,61
2022-12-14,P005,West,53.75,0,970,58
2022-12-14,P006,South,54.45,0,56,58
2022-12-14,P007,Central,56.38,0,956,34
2022-12-14,P008,North,59.53,0,565,80
2022-12-14,P009,South,59.99,0,883,48
2022-12-14,P010,North,51.66,1,590,76
2022-12-15,P001,North,49.87,0,350,48
2022-12-15,P002,West,51.52,0,231,49
2022-12-15,P003,Central,53.44,0,503,45
2022-12-15,P004,North,52.49,0,336,44
2022-12-15,P005,West,49.48,1,503,71
2022-12-15,P006,North,55.71,0,193,50
2022-12-15,P007,East,56.5,0,183,49
2022-12-15,P008,Central,59.43,0,553,52
2022-12-15,P009,East,61.5,0,214,39
2022-12-15,P010,North,58.58,0,456,50
2022-12-16,P001,Central,49.79,0,249,48
2022-12-16,P002,North,54.36,0,371,54
2022-12-16,P003,West,51.26,0,403,54
2022-12-16,P004,East,51.73,0,60,45
2022-12-16,P005,South,57.2,0,218,48
2022-12-16,P006,South,48.45,1,818,72
2022-12-16,P007,East,57.08,0,735,48
2022-12-16,P008,Central,57.1,0,174,60
2022-12-16,P009,South,56.49,0,733,46
2022-12-16,P010,Central,56.49,1,935,78
2022-12-17,P001,Central,49.17,0,455,43
2022-12-17,P002,North,50.88,0,104,46
2022-12-17,P003,South,53.96,0,901,51
2022-12-17,P004,North,56.19,0,808,51
2022-12-17,P005,East,53.19,0,241,59
2022-12-17,P006,North,58.21,0,653,54
2022-12-17,P007,Central,54.73,0,248,47
2022-12-17,P008,East,58.27,0,802,67
2022-12-17,P009,East,60.1,0,498,51
2022-12-17,P010,South,60.24,0,947,59
2022-12-18,P001,North,49.35,0,747,51
2022-12-18,P002,West,53.3,0,806,45
2022-12-18,P003,North,54.07,0,607,45
2022-12-18,P004,North,55.08,0,462,40
2022-12-18,P005,East,54.48,0,848,53
2022-12-18,P006,North,53.21,0,603,35
2022-12-18,P007,South,58.94,0,234,51
2022-12-18,P008,South,57.38,0,944,58
2022-12-18,P009,West,52.22,1,508,94
2022-12-18,P010,East,61.39,0,585,48
2022-12-19,P001,South,51.36,0,385,31
2022-12-19,P002,Central,52.3,0,597,41
2022-12-19,P003,West,53.65,0,604,48
2022-12-19,P004,North,51.99,0,990,61
2022-12-19,P005,North,56.64,0,669,50
2022-12-19,P006,Central,57.23,0,783,48
2022-12-19,P007,West,55.81,0,183,51
2022-12-19,P008,Central,58.75,0,712,66
2022-12-19,P009,North,58.72,0,608,34
2022-12-19,P010,North,59.65,0,415,56
2022-12-20,P001,South,51.22,0,508,48
2022-12-20,P002,South,47.34,1,331,86
2022-12-20,P003,East,55.46,0,115,52
2022-12-20,P004,East,54.17,0,443,43
2022-12-20,P005,Central,55.68,0,987,47
2022-12-20,P006,South,53.93,0,578,62
2022-12-20,P007,Central,59.82,0,89,61
2022-12-20,P008,Central,52.95,1,748,74
2022-12-20,P009,South,60.15,0,954,80
2022-12-20,P010,West,59.34,0,795,65
2022-12-21,P001,Central,50.78,0,89,58
2022-12-21,P002,West,50.31,0,814,55
2022-12-21,P003,West,51.77,0,236,63
2022-12-21,P004,Central,52.06,0,896,53
2022-12-21,P005,Central,55.76,0,699,70
2022-12-21,P006,Central,57.62,0,900,55
2022-12-21,P007,South,55.26,0,973,79
2022-12-21,P008,West,56.61,0,750,51
2022-12-21,P009,West,60.54,0,789,73
2022-12-21,P010,West,62.81,0,225,62
2022-12-22,P001,East,49.58,0,761,53
2022-12-22,P002,West,53.87,0,566,62
2022-12-22,P003,North,52.42,0,424,65
2022-12-22,P004,Central,53.39,0,920,56
2022-12-22,P005,Central,55.6,0,824,43
2022-12-22,P006,West,54.29,0,693,57
2022-12-22,P007,Central,58.0,0,574,59
2022-12-22,P008,North,58.57,0,218,55
2022-12-22,P009,North,60.96,0,391,53
2022-12-22,P010,North,59.19,0,453,57
2022-12-23,P001,West,49.95,0,160,44
2022-12-23,P002,North,50.3,0,684,54
2022-12-23,P003,South,52.87,0,916,52
2022-12-23,P004,East,53.01,0,66,49
2022-12-23,P005,Central,56.91,0,763,60
2022-12-23,P006,West,57.64,0,86,41
2022-12-23,P007,West,56.33,0,591,56
2022-12-23,P008,Central,58.36,0,669,52
2022-12-23,P009,South,56.09,0,419,65
2022-12-23,P010,Central,61.6,0,461,67
2022-12-24,P001,South,53.22,0,620,49
2022-12-24,P002,East,54.37,0,934,34
2022-12-24,P003,Central,54.55,0,510,41
2022-12-24,P004,South,55.11,0,572,46
2022-12-24,P005,West,57.16,0,336,42
2022-12-24,P006,Central,55.24,0,937,47
2022-12-24,P007,West,58.95,0,344,51
2022-12-24,P008,Central,60.71,0,881,54
2022-12-24,P009,East,56.2,0,921,54
2022-12-24,P010,South,59.24,0,285,52
2022-12-25,P001,Central,49.63,0,292,55
2022-12-25,P002,North,53.92,0,120,57
2022-12-25,P003,South,46.94,1,84,56
2022-12-25,P004,East,52.28,0,152,47
2022-12-25,P005,West,56.93,0,587,44
2022-12-25,P006,Central,55.95,0,561,45
2022-12-25,P007,South,59.27,0,857,33
2022-12-25,P008,East,55.14,0,425,59
2022-12-25,P009,Central,60.2,0,991,49
2022-12-25,P010,North,61.83,0,227,58
2022-12-26,P001,Central,48.99,0,186,51
2022-12-26,P002,South,53.97,0,710,53
2022-12-26,P003,North,53.66,0,110,51
2022-12-26,P004,North,53.54,0,551,53
2022-12-26,P005,South,55.29,0,403,58
2022-12-26,P006,East,57.15,0,731,55
2022-12-26,P007,East,55.18,0,408,48
2022-12-26,P008,West,56.64,0,188,57
2022-12-26,P009,East,59.42,0,83,52
2022-12-26,P010,Central,62.13,0,809,69
2022-12-27,P001,East,51.8,0,296,53
2022-12-27,P002,Central,53.14,0,173,47
2022-12-27,P003,East,52.77,0,270,61
2022-12-27,P004,South,54.84,0,240,71
2022-12-27,P005,North,53.2,0,640,76
2022-12-27,P006,South,58.14,0,153,54
2022-12-27,P007,East,57.9,0,649,67
2022-12-27,P008,Central,56.47,0,220,65
2022-12-27,P009,West,60.19,0,300,67
2022-12-27,P010,Central,60.34,0,365,45
2022-12-28,P001,West,50.94,0,710,42
2022-12-28,P002,East,53.6,0,346,59
2022-12-28,P003,South,53.38,0,317,65
2022-12-28,P004,East,55.22,0,234,50
2022-12-28,P005,East,56.91,0,646,54
2022-12-28,P006,South,54.11,0,389,63
2022-12-28,P007,South,57.55,0,827,51
2022-12-28,P008,North,59.21,0,887,61
2022-12-28,P009,West,61.66,0,986,59
2022-12-28,P010,North,61.52,0,150,64
2022-12-29,P001,South,50.48,0,859,52
2022-12-29,P002,South,53.99,0,321,51
2022-12-29,P003,Central,54.65,0,752,62
2022-12-29,P004,Central,53.67,0,750,49
2022-12-29,P005,South,56.22,0,949,49
2022-12-29,P006,South,56.2,0,996,65
2022-12-29,P007,North,59.41,0,859,74
2022-12-29,P008,South,54.7,1,291,89
2022-12-29,P009,East,60.86,0,925,63
2022-12-29,P010,East,62.01,0,216,54
2022-12-30,P001,South,51.36,0,1000,49
